Product ID,Order ID,Order Date,Product name,Order Priority,Order Quantity,Unit Price,Discount,Shipping Price,Total,Total After Discount,Box Size,Shipping Cost,Box Cost,Delivery Date,Product Category,Product Base Margin %,Customer Id,Customer Name,Region,Customer Segment,Revenue,Source,YearMonth
PFS127075,211585,2017-09-28,Waze Mood Happy Window Decal,Very Low,4,19.75,0.07,2.33,78.99,78.99,Small Box,1.63,0.56,2017-10-08,Accessories,62.06,100922481,Mitch Webber,Quebec,Consumer,46.82,Google Ads,2017-09
PFS127076,211586,2017-05-25,Waze Mood Original Window Decal,Critical,4,19.88,0.03,13.5,79.51,79.51,Wrap Bag,9.45,0.34,2017-05-27,Stickers,61.16,100922480,Laurel Elliston,Quebec,Consumer,38.84,Google Ads,2017-05
PFS127077,211587,2017-06-19,YouTube Men's Short Sleeve Hero Tee White,High,9,20.48,0.02,7.0,184.28,184.28,Small Box,4.9,0.56,2017-06-22,Men's-T-Shirts,84.12,100922479,Clay Ludtke,Quebec,Home Office,149.55,Facebook Ads,2017-06
PFS127080,211588,2017-01-29,Android Women's Short Sleeve Badge Tee Dark Heather,Medium,10,20.48,0.08,4.5,204.75,204.75,Jumbo Box,3.15,2.96,2017-02-04,Women's-T-Shirts,62.06,100922478,Jeremy Farry,Quebec,Small Business,120.96,Other,2017-01
PFS127082,211589,2017-08-15,Google Women's Scoop Neck Tee Black,Low,4,20.79,0.07,3.0,83.15,83.15,Large Box,2.1,1.48,2017-08-23,Women's-T-Shirts,73.32,100922477,Stewart Visinsky,Quebec,Consumer,57.38,Facebook Ads,2017-08
PFS127088,211590,2017-08-07,Google Men's Short Sleeve Performance Badge Tee Pewter,Low,3,20.79,0.05,3.0,62.36,62.36,Small Box,2.1,0.56,2017-08-15,Men's-Performance Wear,80.0,100922476,Katherine Nockton,Quebec,Small Business,47.23,Referral,2017-08
PFS127094,211591,2017-03-14,YouTube Women's Fleece Hoodie Black,Same Day,3,20.79,0.07,15.75,62.36,62.36,Small Box,11.03,0.56,2017-03-15,Women's-T-Shirts,87.0,100922475,Theresa Swint,Quebec,Consumer,42.67,Referral,2017-03
PFS127100,211592,2017-02-25,Google Men's Short Sleeve Hero Tee Charcoal,Low,20,20.79,0.05,3.5,415.74,415.74,Small Box,2.45,0.56,2017-03-05,Men's-Performance Wear,72.68,100922474,Jennifer Ferguson,Quebec,Consumer,299.15,Referral,2017-02
PFS127101,211593,2017-08-20,Google Toddler Short Sleeve Tee Red,Medium,14,21.94,0.03,5.25,307.22,307.22,Wrap Bag,3.68,0.34,2017-08-26,Kid's-Toddler,69.66,100922473,Brenda Bowman,Quebec,Consumer,209.99,Referral,2017-08
PFS127102,211594,2017-11-11,Google Vintage Henley Grey/Black,High,18,21.94,0.02,5.0,394.99,394.99,Small Box,3.5,0.56,2017-11-14,Men's-T-Shirts,68.68,100922472,Stuart Van,Quebec,Consumer,267.22,Other,2017-11
PFS127104,211595,2017-09-30,Android Men's  Zip Hoodie,Critical,12,22.09,0.09,10.5,265.04,265.04,Small Pack,7.35,0.38,2017-10-02,Android,68.26,100922471,Mathew Reese,Quebec,Consumer,173.19,Other,2017-09
PFS127106,211596,2017-11-27,Google Women's Vintage Hero Tee Platinum,Very Low,6,22.75,0.02,1.0,136.5,136.5,Wrap Bag,0.7,0.34,2017-12-07,Women's-T-Shirts,84.12,100922470,Phillip Flathmann,Quebec,Consumer,113.79,Google Ads,2017-11
PFS127109,211597,2017-07-16,Google Snapback Navy Cap,Same Day,2,35.08,0.09,20.25,70.16,70.16,Wrap Bag,14.18,0.34,2017-07-17,Headgear,76.08,100922469,Dennis Kane,Quebec,Consumer,38.87,Instagram Ads,2017-07
PFS127111,211598,2017-04-22,Google Women's Lightweight Microfleece Jacket,Low,15,35.1,0.1,4.0,526.5,526.5,Jumbo Drum,2.8,5.42,2017-04-30,Women's-Outerwear,92.16,100922468,Fred Chung,Quebec,Consumer,477.01,Other,2017-04
PFS127112,211599,2017-11-10,Google Women's Yoga Jacket Black,Medium,1,37.03,0.04,5.25,37.03,37.03,Small Box,3.68,0.56,2017-11-16,Women's-Outerwear,84.12,100922467,Max Engle,Quebec,Consumer,26.91,Google Ads,2017-11
PFS127113,211600,2017-07-14,Google Women's Short Sleeve Hero Tee Sky Blue,High,17,37.03,0.02,4.0,629.52,629.52,Wrap Bag,2.8,0.34,2017-07-17,Women's-Outerwear,87.0,100922466,Ben Wallace,Quebec,Small Business,544.54,Facebook Ads,2017-07
PFS127116,211601,2017-09-03,Google Men's Softshell Jacket Black/Grey,Critical,9,38.61,0.01,10.5,347.49,347.49,Small Pack,7.35,0.38,2017-09-05,Men's-T-Shirts,74.44,100922465,Sheri Gordon,Quebec,Home Office,250.95,Google Ads,2017-09
PFS127049,211602,2017-09-25,YouTube Custom Decals,Very Low,11,0.53,0.07,1.33,5.86,5.86,Small Box,0.93,0.56,2017-10-05,Office,94.79,100922464,John Stevenson,Quebec,Consumer,4.06,Google Organic,2017-09
PFS127036,211603,2017-07-11,Maze Pen,Same Day,17,1.03,0.06,13.5,17.46,17.46,Small Box,9.45,0.56,2017-07-12,Office,76.08,100922463,Deirdre Greer,Quebec,Consumer,3.27,Facebook Ads,2017-07
PFS127071,211604,2017-05-26,Keyboard DOT Sticker,Medium,6,1.78,0.1,5.25,10.69,10.69,Wrap Bag,3.68,0.34,2017-06-01,Office,68.5,100922462,Alan Haines,Quebec,Consumer,3.31,Facebook Ads,2017-05
PFS127021,211605,2017-01-17,8 pc Android Sticker Sheet,Medium,10,2.22,0.0,5.25,22.23,22.23,Small Pack,3.68,0.38,2017-01-23,Office,66.0,100922461,Jasper Cacioppo,Quebec,Consumer,10.62,Other,2017-01
PFS127023,211606,2017-02-05,Switch Tone Color Crayon Pen,Medium,10,2.52,0.03,3.0,25.22,25.22,Jumbo Drum,2.1,5.42,2017-02-11,Office,74.44,100922460,Pamela Stobb,Quebec,Home Office,11.26,Google Organic,2017-02
PFS127031,211607,2017-09-25,Ballpoint LED Light Pen,Very Low,9,2.89,0.09,2.0,25.97,25.97,Small Box,1.4,0.56,2017-10-05,Office,62.06,100922459,Caroline Jumper,Quebec,Corporate,14.16,Facebook Ads,2017-09
PFS127032,211608,2017-06-23,Android Small Removable Sticker Sheet,Very Low,14,3.12,0.03,1.67,43.68,43.68,Jumbo Drum,1.17,5.42,2017-07-03,Accessories,61.16,100922458,Dorris Love,Quebec,Consumer,20.13,Other,2017-06
PFS127035,211609,2017-03-18,Google Doodle Decal,Critical,2,3.12,0.1,10.5,6.24,6.24,Small Box,7.35,0.56,2017-03-20,Office,38.04,100922457,Anne Pryor,Quebec,Small Business,-5.54,Referral,2017-03
PFS127033,211610,2017-06-10,Android Large Removable Sticker Sheet,High,20,3.17,0.04,5.0,63.44,63.44,Jumbo Drum,3.5,5.42,2017-06-13,Accessories,60.86,100922456,Bart Folk,Quebec,Consumer,29.69,Facebook Ads,2017-06
PFS127024,211611,2017-06-19,Google 22 oz Water Bottle,Medium,7,3.41,0.07,5.25,23.84,23.84,Small Box,3.68,0.56,2017-06-25,Drinkware,72.68,100922455,Corey Lock,Quebec,Consumer,13.09,Instagram Ads,2017-06
PFS127016,211612,2017-02-01,Google Laptop and Cell Phone Stickers,Low,17,3.6,0.09,2.5,61.22,61.22,Small Box,1.75,0.56,2017-02-09,Office,34.34,100922454,Maribeth Dona,Quebec,Small Business,18.71,Other,2017-02
PFS127022,211613,2017-08-24,Four Color Retractable Pen,Low,17,3.77,0.0,4.5,64.09,64.09,Small Box,3.15,0.56,2017-09-01,Office,84.12,100922453,Ellis Ballard,Quebec,Home Office,50.2,Other,2017-08
PFS127030,211614,2017-11-10,Waze Baby on Board Window Decal,Same Day,11,3.89,0.08,9.0,42.76,42.76,Small Box,6.3,0.56,2017-11-11,Waze,62.44,100922452,Speros Goranitis,Quebec,Consumer,19.83,Facebook Ads,2017-11
PFS127067,211615,2017-04-26,Google Sunglasses,Low,1,4.11,0.03,1.5,4.11,4.11,Large Box,1.05,1.48,2017-05-04,Lifestyle,84.12,100922451,Grant Thornton,Quebec,Consumer,0.93,Instagram Ads,2017-04
PFS127012,211616,2017-01-25,Google Women's Short Sleeve Badge Tee Grey,Medium,7,5.16,0.1,4.5,36.13,36.13,Small Box,3.15,0.56,2017-01-31,Apparel,36.66,100922450,Gary McGarr,Quebec,Corporate,9.53,Google Ads,2017-01
PFS127029,211617,2017-05-28,Windup Android,High,5,5.16,0.1,8.0,25.81,25.81,Small Box,5.6,0.56,2017-05-31,Lifestyle,62.28,100922449,Tom Stivers,Quebec,Corporate,9.91,Other,2017-05
PFS127062,211618,2017-05-06,Google Women's Short Sleeve Badge Tee Navy,Critical,2,5.16,0.05,10.5,10.32,10.32,Small Box,7.35,0.56,2017-05-08,Apparel,57.14,100922448,Cynthia Delaney,Quebec,Home Office,-2.01,Instagram Ads,2017-05
PFS127107,211619,2017-11-05,Google Women's Scoop Neck Tee White,Very Low,20,5.2,0.06,3.0,104.0,104.0,Small Box,2.1,0.56,2017-11-15,Apparel,80.0,100922447,Natalie DeCherney,Quebec,Consumer,80.54,Other,2017-11
PFS127128,211620,2017-10-29,YouTube Men's Long & Lean Tee Charcoal,Same Day,8,15.2,0.04,15.75,121.6,121.6,Small Box,11.03,0.56,2017-10-30,Men's-Performance Wear,78.0,100922446,Vivek Sundaresam,Quebec,Consumer,83.26,Referral,2017-10
PFS127034,211621,2017-09-02,Emoji Sticker Sheet,Low,21,25.21,0.04,3.0,529.47,529.47,Small Pack,2.1,0.38,2017-09-10,Accessories,55.32,100922445,Scott Cohen,Quebec,Consumer,290.43,Referral,2017-09
PFS127061,211622,2017-04-19,Google Device Stand,Medium,12,5.24,0.08,4.5,62.87,62.87,Wrap Bag,3.15,0.34,2017-04-25,Nest,57.62,100922444,Chad McGuire,Quebec,Consumer,32.74,Other,2017-04
PFS127043,211623,2017-09-07,Google Women's Short Sleeve Hero Tee Grey,High,1,5.3,0.02,6.0,5.3,5.3,Wrap Bag,4.2,0.34,2017-09-10,Apparel,73.32,100922443,Bart Pistole,Quebec,Consumer,-0.65,Other,2017-09
PFS127064,211624,2017-12-15,Android Men's Vintage Tank,Critical,18,5.46,0.0,10.5,98.28,98.28,Small Box,7.35,0.56,2017-12-17,Apparel,55.0,100922442,Valerie Mitchum,Quebec,Consumer,46.14,Google Organic,2017-12
PFS127059,211625,2017-08-11,Sport Bag,Very Low,12,75.5,0.0,2.33,905.99,905.99,Medium Box,1.63,1.18,2017-08-21,Bags,62.86,100922441,Ross DeVincentis,Quebec,Home Office,566.69,Instagram Ads,2017-08
PFS127103,211626,2017-01-07,YouTube Men's Vintage Tank,Same Day,11,45.8,0.05,15.75,503.78,503.78,Small Box,11.03,0.56,2017-01-08,Apparel,68.5,100922440,Helen Wasserman,Quebec,Small Business,333.5,Referral,2017-01
PFS127066,211627,2017-06-04,Google Men's Short Sleeve Badge Tee Charcoal,Medium,16,5.9,0.01,3.75,94.43,94.43,Small Box,2.63,0.56,2017-06-10,Apparel,30.58,100922439,Gene McClure,Quebec,Consumer,25.69,Other,2017-06
PFS127070,211628,2017-09-22,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Medium,3,35.9,0.09,5.25,107.71,107.71,Medium Box,3.68,1.18,2017-09-28,Apparel,68.68,100922438,Greg Tran,Quebec,Small Business,69.12,Instagram Ads,2017-09
PFS127037,211629,2017-02-26,Google Women's Tee Grey,Medium,21,26.71,0.0,2.25,560.87,560.87,Wrap Bag,1.58,0.34,2017-03-04,Apparel,74.44,100922437,Jason Klamczynski,Quebec,Consumer,415.6,Facebook Ads,2017-02
PFS127063,211630,2017-07-12,Google Men's Vintage Tank,Very Low,21,36.83,0.05,3.0,773.33,773.33,Small Box,2.1,0.56,2017-07-22,Apparel,42.06,100922436,Pete Takahito,Quebec,Consumer,322.6,TikTok Ads,2017-07
PFS127040,211631,2017-07-23,Google Stylus Pen w/ LED Light,Very Low,2,46.93,0.02,2.67,93.86,93.86,Medium Box,1.87,1.18,2017-08-02,Office,67.28,100922435,Bradley Nguyen,Quebec,Consumer,60.1,TikTok Ads,2017-07
PFS127053,211632,2017-09-18,Google Metallic Notebook Set,Critical,15,56.93,0.03,10.5,853.94,853.94,Small Box,7.35,0.56,2017-09-20,Office,30.58,100922434,Vivek Gonzalez,Quebec,Consumer,253.22,Referral,2017-09
PFS127105,211633,2017-11-02,Google Women's Short Sleeve Performance Tee Pewter,High,8,37.15,0.04,4.0,297.2,297.2,Small Box,2.8,0.56,2017-11-05,Apparel,67.28,100922433,Carol Adams,Quebec,Consumer,196.59,Instagram Ads,2017-11
PFS127095,211634,2017-08-10,Waze Mobile Phone Vent Mount,Medium,14,27.72,0.03,5.25,388.11,388.11,Small Pack,3.68,0.38,2017-08-16,Waze,84.12,100922432,Vivian Mathis,Quebec,Consumer,322.43,Other,2017-08
PFS127086,211635,2017-05-18,YouTube Men's Vintage Henley,Low,8,18.63,0.05,2.0,149.06,149.06,Small Box,1.4,0.56,2017-05-26,Apparel,68.5,100922431,Barry Gonzalez,Quebec,Consumer,100.14,Other,2017-05
PFS127013,211636,2017-01-02,Waze Dress Socks,Low,21,21.1,0.05,3.0,443.14,443.14,Wrap Bag,2.1,0.34,2017-01-10,Waze,36.66,100922430,Sanjit Jacobs,Quebec,Consumer,160.02,Google Ads,2017-01
PFS127044,211637,2017-04-28,Google Twill Cap,Same Day,2,22.12,0.01,15.75,44.23,44.23,Small Box,11.03,0.56,2017-04-29,Apparel,72.68,100922429,Michelle Tran,Quebec,Consumer,20.56,Referral,2017-04
PFS127054,211638,2017-09-24,Android Rise 14 oz Mug,Low,4,23.7,0.04,3.5,94.81,94.81,Small Box,2.45,0.56,2017-10-02,Drinkware,76.08,100922428,Dianna Wilson,Atlantic,Small Business,69.12,Google Ads,2017-09
PFS127048,211639,2017-05-21,Google Women's Short Sleeve Performance Tee Charcoal,Medium,2,44.3,0.1,3.0,88.6,88.6,Small Pack,2.1,0.38,2017-05-27,Apparel,89.04,100922427,Luke Foster,Atlantic,Home Office,76.41,TikTok Ads,2017-05
PFS127020,211640,2017-08-31,Google Women's Short Sleeve Hero Tee White,High,13,15.6,0.07,6.0,202.8,202.8,Jumbo Box,4.2,2.96,2017-09-03,Women's-T-Shirts,74.0,100922426,Doug Jacobs,Atlantic,Consumer,142.91,TikTok Ads,2017-08
PFS127089,211641,2017-06-05,Google Women's Fleece Hoodie,Critical,3,15.77,0.1,7.5,47.31,47.31,Small Box,5.25,0.56,2017-06-07,Apparel,84.12,100922425,David Kendrick,Atlantic,Consumer,33.98,Facebook Ads,2017-06
PFS127081,211642,2017-10-13,Google Women's Performance Golf Polo Blue,Very Low,13,16.34,0.0,2.33,212.43,212.43,Large Box,1.63,1.48,2017-10-23,Apparel,61.16,100922424,Julie Kriz,Atlantic,Consumer,126.81,Google Organic,2017-10
PFS127072,211643,2017-04-24,Google Large Standard Journal Navy,Same Day,18,16.65,0.07,11.25,299.75,299.75,Small Box,7.88,0.56,2017-04-25,Office,68.26,100922423,Pierre Wener,Atlantic,Consumer,196.17,Google Organic,2017-04
PFS127087,211644,2017-05-17,Google Infant Short Sleeve Tee White,Low,17,32.67,0.02,3.5,555.34,555.34,Medium Box,2.45,1.18,2017-05-25,Apparel,84.12,100922422,Bill Shonely,Atlantic,Home Office,463.52,TikTok Ads,2017-05
PFS127097,211645,2017-04-15,Google Infant Short Sleeve Tee Red,Medium,9,19.67,0.06,3.75,177.0,177.0,Jumbo Drum,2.63,5.42,2017-04-21,Apparel,76.08,100922421,Benjamin Venier,Atlantic,Corporate,126.62,Referral,2017-04
PFS127119,211646,2017-09-10,Android Infant Short Sleeve Tee Pewter,High,21,41.5,0.06,9.0,871.51,871.51,Small Box,6.3,0.56,2017-09-13,Apparel,72.68,100922420,Becky Martin,Atlantic,Consumer,626.55,Google Ads,2017-09
PFS127121,211647,2017-08-25,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Critical,3,47.5,0.0,6.0,142.5,142.5,Small Box,4.2,0.56,2017-08-27,Apparel,94.0,100922419,Debra Catini,Atlantic,Small Business,129.19,Instagram Ads,2017-08
PFS127092,211648,2017-02-19,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Very Low,21,18.41,0.02,1.0,386.57,386.57,Large Box,0.7,1.48,2017-03-01,Apparel,92.16,100922418,Bill Tyler,Atlantic,Consumer,354.08,Google Ads,2017-02
PFS127057,211649,2017-01-29,Google Youth Short Sleeve Tee Red,Same Day,6,19.75,0.02,13.5,118.48,118.48,Small Box,9.45,0.56,2017-01-30,Apparel,68.68,100922417,Denise Leinenbach,Atlantic,Consumer,71.36,Instagram Ads,2017-01
PFS127060,211650,2017-01-16,Google Women's Short Sleeve Hero Tee Heather,Medium,1,19.75,0.01,6.0,19.75,19.75,Small Box,4.2,0.56,2017-01-22,Apparel,59.06,100922416,Liz Willingham,Atlantic,Small Business,6.9,TikTok Ads,2017-01
PFS127090,211651,2017-05-09,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Medium,14,19.88,0.01,5.25,278.28,278.28,Large Box,3.68,1.48,2017-05-15,Apparel,76.08,100922415,Emily Phan,Atlantic,Home Office,206.56,Other,2017-05
PFS127091,211652,2017-11-01,Google Men's Airflow 1/4 Zip Pullover Lapis,Medium,19,20.48,0.02,6.75,389.03,389.03,Small Box,4.73,0.56,2017-11-07,Apparel,84.12,100922414,Julia Barnett,Atlantic,Consumer,321.96,Other,2017-11
PFS127108,211653,2017-07-02,Google Men's Lightweight Microfleece Jacket Black,Very Low,15,20.48,0.01,2.33,307.13,307.13,Wrap Bag,1.63,0.34,2017-07-12,Women's-T-Shirts,84.12,100922413,Bradley Talbott,Atlantic,Consumer,256.38,TikTok Ads,2017-07
PFS127041,211654,2017-12-17,Android BTTF Cosmos Graphic Tee,Very Low,14,20.79,0.06,2.0,291.02,291.02,Small Box,1.4,0.56,2017-12-27,Apparel,64.96,100922412,Karen Ferguson,Atlantic,Corporate,187.08,Other,2017-12
PFS127052,211655,2017-12-26,Android BTTF Moonshot Graphic Tee,Critical,15,20.79,0.09,9.0,311.81,311.81,Large Box,6.3,1.48,2017-12-28,Apparel,42.0,100922411,Joni Wasserman,Atlantic,Corporate,123.18,Other,2017-12
PFS127073,211656,2017-11-14,Android Men's Outerstellar Short Sleeve Tee Black,High,16,20.79,0.0,6.0,332.59,332.59,Jumbo Drum,4.2,5.42,2017-11-17,Apparel,62.44,100922410,Bobby Elias,Atlantic,Home Office,198.06,Facebook Ads,2017-11
PFS127098,211657,2017-03-02,Google Snapback Black Cap,Medium,21,20.79,0.01,5.25,436.53,436.53,Small Box,3.68,0.56,2017-03-08,Headgear,73.32,100922409,Marc Crier,Atlantic,Consumer,315.82,Facebook Ads,2017-03
PFS127114,211658,2017-08-16,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Low,2,21.94,0.02,3.5,43.89,43.89,Small Box,2.45,0.56,2017-08-24,Apparel,84.12,100922408,Michael Kennedy,Atlantic,Consumer,33.91,Other,2017-08
PFS127120,211659,2017-03-25,Google Men's Quilted Insulated Vest Battleship Grey,Low,21,21.94,0.09,3.5,460.82,460.82,Small Box,2.45,0.56,2017-04-02,Apparel,69.66,100922407,Darrin Sayre,Atlantic,Consumer,318.0,Facebook Ads,2017-03
PFS127046,211660,2017-02-24,Waze Pack of 9 Decal Set,Same Day,17,22.09,0.0,11.25,375.48,375.48,Jumbo Box,7.88,2.96,2017-02-25,Accessories,68.68,100922406,Robert Barroso,Atlantic,Consumer,247.04,Instagram Ads,2017-02
PFS127115,211661,2017-06-10,Google Men's Quilted Insulated Vest Black,Low,12,22.75,0.06,3.5,273.0,273.0,Large Box,2.45,1.48,2017-06-18,Apparel,76.08,100922405,Deborah Brumfield,Atlantic,Consumer,203.77,Other,2017-06
PFS127083,211662,2017-12-31,Google Men's Bayside Graphic Tee,Medium,13,23.39,0.01,2.25,304.03,304.03,Small Box,1.58,0.56,2018-01-06,Apparel,72.68,100922404,Michael Oakman,Atlantic,Consumer,218.83,Instagram Ads,2017-12
PFS127068,211663,2017-08-26,Google Men's Performance Polo Grey/Black,High,16,35.1,0.04,9.0,561.6,561.6,Wrap Bag,6.3,0.34,2017-08-29,Apparel,73.32,100922403,Emily Burns,Atlantic,Home Office,405.13,Google Organic,2017-08
PFS127096,211664,2017-10-18,Waze Men's Short Sleeve Tee,Critical,17,37.03,0.02,12.0,629.52,629.52,Small Box,8.4,0.56,2017-10-20,Waze,74.44,100922402,Brendan Murry,Atlantic,Small Business,459.65,Other,2017-10
PFS127127,211665,2017-06-02,Waze Women's Short Sleeve Tee,Very Low,2,37.03,0.1,2.33,74.06,74.06,Jumbo Box,1.63,2.96,2017-06-12,Waze,54.0,100922401,Mark Haberlin,Atlantic,Consumer,35.4,Facebook Ads,2017-06
PFS127122,211666,2017-09-10,Google Women's Convertible Vest-Jacket Sea Foam Green,Same Day,15,38.61,0.08,9.0,579.15,579.15,Small Box,6.3,0.56,2017-09-11,Apparel,91.0,100922400,Bradley Drucker,Atlantic,Small Business,520.16,Google Ads,2017-09
PFS127079,211667,2017-11-07,Google Youth Baseball Raglan Heather/Black,Low,19,38.98,0.05,3.5,740.63,740.63,Wrap Bag,2.45,0.34,2017-11-15,Apparel,62.28,100922399,Dave Poirier,Atlantic,Consumer,458.48,TikTok Ads,2017-11
PFS127093,211668,2017-08-08,Google Women's Shell Jacket Blue/Black,Medium,16,41.69,0.1,3.0,667.06,667.06,Wrap Bag,2.1,0.34,2017-08-14,Apparel,84.12,100922398,Aaron Hawkins,Atlantic,Consumer,558.69,Google Ads,2017-08
PFS127019,211669,2017-03-19,Google Women's Long Sleeve Blended Cardigan Charcoal,High,11,42.9,0.03,6.0,471.9,471.9,Small Box,4.2,0.56,2017-03-22,Women's-Outerwear,82.0,100922397,Anthony Garverick,Atlantic,Consumer,382.2,TikTok Ads,2017-03
PFS127126,211670,2017-03-31,Men's Softshell Jacket Black/Grey,Critical,1,46.64,0.09,10.5,46.64,46.64,Small Box,7.35,0.56,2017-04-02,Apparel,69.0,100922396,Katrina Willman,Atlantic,Consumer,24.27,Google Ads,2017-03
PFS127085,211671,2017-08-27,Google Women's Softshell Jacket Black/Grey,Very Low,18,45.1,0.07,2.33,811.8,811.8,Small Box,1.63,0.56,2017-09-06,Apparel,68.68,100922395,Alan Shonely,Atlantic,Consumer,555.35,Facebook Ads,2017-08
PFS127117,211672,2017-09-17,Google Men's Performance 1/4 Zip Pullover Heather/Black,Same Day,2,35.75,0.07,9.0,71.5,71.5,Small Box,6.3,0.56,2017-09-18,Apparel,73.32,100922394,Mark Packer,Atlantic,Consumer,45.56,Facebook Ads,2017-09
PFS127099,211673,2017-05-26,"Google High Capacity 10,400mAh Charger",Medium,8,76.69,0.04,4.5,613.5,613.5,Large Box,3.15,1.48,2017-06-01,Nest,73.32,100922393,Deanra Eno,Atlantic,Consumer,445.19,Referral,2017-05
PFS127084,211674,2017-05-31,Google Rucksack,Medium,5,85.24,0.04,3.75,426.21,426.21,Small Box,2.63,0.56,2017-06-06,Women's-T-Shirts,69.66,100922392,Elizabeth Moffitt,Atlantic,Consumer,293.71,Google Ads,2017-05
PFS127015,211675,2017-09-28,Nest® Protect Smoke + CO White Battery Alarm-USA,Medium,17,102.7,0.02,5.25,1745.9,1745.9,Jumbo Box,3.68,2.96,2017-10-04,Nest,34.83,100922391,Tony Molinari,Atlantic,Consumer,601.46,Other,2017-09
PFS127017,211676,2017-08-28,Nest® Protect Smoke + CO White Wired Alarm-USA,Very Low,18,102.7,0.07,1.67,1848.6,1848.6,Small Box,1.17,0.56,2017-09-07,Nest,34.25,100922390,Erica Hernandez,Atlantic,Small Business,631.42,Facebook Ads,2017-08
PFS127118,211677,2017-03-08,25L Classic Rucksack,Very Low,7,103.99,0.09,2.33,727.91,727.91,Small Box,1.63,0.56,2017-03-18,Backpacks,73.32,100922389,Berenike Kampe,Atlantic,Home Office,531.51,Facebook Ads,2017-03
PFS127078,211678,2017-07-07,Google Alpine Style Backpack,Critical,16,119.59,0.01,7.5,1913.39,1913.39,Jumbo Box,5.25,2.96,2017-07-09,Bags,80.0,100922388,Katherine Murray,Atlantic,Consumer,1522.5,Facebook Ads,2017-07
PFS127027,211679,2017-09-07,Nest® Thermostat E - USA,High,17,128.7,0.05,9.0,2187.9,2187.9,Small Box,6.3,0.56,2017-09-10,Backpacks,67.28,100922387,Shirley Jackson,Atlantic,Consumer,1465.16,Other,2017-09
PFS127124,211680,2017-11-09,Nest® Protect Smoke + CO White Battery Alarm - CA,Medium,17,135.2,0.03,3.0,2298.4,2298.4,Large Box,2.1,1.48,2017-11-15,Nest,77.0,100922386,Michael Stewart,Atlantic,Consumer,1766.19,Google Ads,2017-11
PFS127028,211681,2017-08-17,Nest® Cam Outdoor Security Camera - USA,Low,19,154.7,0.07,1.5,2939.3,2939.3,Medium Box,1.05,1.18,2017-08-25,Nest,64.96,100922385,Alyssa Tate,Atlantic,Consumer,1907.14,Other,2017-08
PFS127042,211682,2017-07-09,Nest® Cam Indoor Security Camera - USA,Low,21,154.7,0.09,3.0,3248.7,3248.7,Small Box,2.1,0.56,2017-07-17,Nest,62.86,100922384,Evan Henry,Atlantic,Home Office,2039.47,Google Organic,2017-07
PFS127110,211683,2017-08-28,Google Rolltop Backpack Blue,Same Day,12,175.49,0.08,18.0,2105.84,2105.84,Medium Box,12.6,1.18,2017-08-29,Bags,84.12,100922383,Paul Lucas,Atlantic,Corporate,1757.66,Facebook Ads,2017-08
PFS127014,211684,2017-11-16,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Low,15,193.7,0.1,3.5,2905.5,2905.5,Jumbo Drum,2.45,5.42,2017-11-24,Nest,36.34,100922382,Stefania Perrino,Atlantic,Consumer,1047.99,Other,2017-11
PFS127018,211685,2017-09-24,Nest® Learning Thermostat 3rd Gen-USA - White,Medium,5,193.7,0.05,6.75,968.5,968.5,Small Box,4.73,0.56,2017-09-30,Nest,36.0,100922381,Karen Carlisle,Atlantic,Small Business,343.37,Google Ads,2017-09
PFS127039,211686,2017-01-06,Nest® Learning Thermostat 3rd Gen-USA - Copper,High,1,193.7,0.02,7.0,193.7,193.7,Large Box,4.9,1.48,2017-01-09,Nest,69.66,100922380,Peter McVee,Atlantic,Consumer,128.55,Facebook Ads,2017-01
